Species	Status	min_age	max_age
Epicyon_haydeni	extinct	5.333	23.03
Canidae	extinct	13.6	15.97
Canidae	extinct	13.6	15.97
Microtomarctus_conferta	extinct	5.333	23.03
Borophaginae	extinct	4.9	10.3
Metatomarctus_canavus	extinct	5.333	23.03
Tephrocyon_rurestris	extinct	13.6	15.97
Tephrocyon_rurestris	extinct	13.6	15.97
Borophagus_pugnator	extinct	10.3	13.6
Tephrocyon_rurestris	extinct	5.333	23.03
Epicyon_saevus	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Borophagus_pugnator	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Euoplocyon_brachygnathus	extinct	13.6	15.97
Canidae	extinct	13.6	15.97
Protomarctus_optatus	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Metalopex_merriami	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Canidae	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Caninae	extinct	13.6	15.97
Cormocyon_copei	extinct	5.333	23.03
Canidae	extinct	13.6	15.97
Epicyon_saevus	extinct	10.3	13.6
Caninae	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Microtomarctus_conferta	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	13.6	15.97
Tomarctus	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	13.6	15.97
Protomarctus_optatus	extinct	13.6	15.97
Canidae	extinct	5.333	23.03
Eucyon_davisi	extinct	4.9	10.3
Leptocyon_vafer	extinct	10.3	13.6
Protomarctus_optatus	extinct	15.97	20.44
Paratomarctus_temerarius	extinct	13.6	15.97
Leptocyon_vafer	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Borophagus_littoralis	extinct	10.3	13.6
Carpocyon_webbi	extinct	4.9	10.3
Epicyon	extinct	4.9	10.3
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Cynarctoides_gawnae	extinct	5.333	23.03
Tomarctus_brevirostris	extinct	5.333	23.03
Canidae	extinct	13.6	20.43
Canidae	extinct	13.6	20.43
Borophaginae	extinct	4.9	10.3
Microtomarctus_conferta	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	5.333	23.03
Paracynarctus_kelloggi	extinct	5.333	23.03
Caninae	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	15.97
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_webbi	extinct	13.6	15.97
Epicyon_haydeni	extinct	4.9	10.3
Borophaginae	extinct	13.6	15.97
Borophagus_littoralis	extinct	5.333	23.03
Protomarctus_optatus	extinct	5.333	23.03
Cynarctoides_acridens	extinct	15.97	20.43
Microtomarctus_conferta	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Borophagus_secundus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	5.333	23.03
Epicyon_haydeni	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Borophagus_littoralis	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Borophagus_littoralis	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Borophagus_littoralis	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Microtomarctus_conferta	extinct	5.333	23.03
Borophagus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Caninae	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Caninae	extinct	10.3	13.6
Caninae	extinct	5.333	23.03
Microtomarctus_conferta	extinct	13.6	15.97
Metatomarctus_canavus	extinct	15.97	20.43
Paratomarctus_temerarius	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Canidae	extinct	13.6	15.97
Borophagus_littoralis	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Cynarctoides_gawnae	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Tomarctus_hippophaga	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	5.333	23.03
Microtomarctus_conferta	extinct	5.333	23.03
Vulpes_stenognathus	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Aelurodon_asthenostylus	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Microtomarctus_conferta	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Protepicyon_raki	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	5.333	23.03
Carpocyon_robustus	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Borophagus_secundus	extinct	4.9	10.3
Caninae	extinct	4.9	10.3
Canidae	extinct	4.9	10.3
Cynarctoides_acridens	extinct	13.6	15.97
Protomarctus_optatus	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Caninae	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Protepicyon_raki	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Protepicyon_raki	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Aelurodon	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Protepicyon_raki	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Borophagus_littoralis	extinct	5.333	23.03
Borophaginae	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Osbornodon_fricki	extinct	13.6	15.97
Vulpes_stenognathus	extinct	4.9	10.3
Borophagus_secundus	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Paracynarctus_kelloggi	extinct	13.6	20.43
Borophagus	extinct	4.9	10.3
Epicyon_haydeni	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Osbornodon_fricki	extinct	13.6	15.97
Protomarctus_optatus	extinct	13.6	15.97
Eucyon_davisi	extinct	4.9	10.3
Borophagus_parvus	extinct	4.9	10.3
Caninae	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	5.333	23.03
Aelurodon_ferox	extinct	5.333	23.03
Microtomarctus_conferta	extinct	5.333	23.03
Aelurodon_stirtoni	extinct	5.333	23.03
Aelurodon_ferox	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	13.6	15.97
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Cynarctoides_acridens	extinct	13.6	15.97
Eucyon_davisi	extinct	4.9	10.3
Carpocyon_webbi	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_stirtoni	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Epicyon_haydeni	extinct	13.6	15.97
Vulpes	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Caninae	extinct	10.3	13.6
Epicyon_haydeni	extinct	5.333	23.03
Osbornodon_fricki	extinct	13.6	15.97
Cynarctoides_acridens	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	13.6	15.97
Psalidocyon_marianae	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Cynarctus_galushai	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Protepicyon_raki	extinct	13.6	15.97
Epicyon_saevus	extinct	4.9	10.3
Epicyon_saevus	extinct	5.333	23.03
Caninae	extinct	10.3	13.6
Borophagus_littoralis	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Euoplocyon_brachygnathus	extinct	13.6	15.97
Paracynarctus_kelloggi	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Cynarctus_galushai	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Osbornodon_fricki	extinct	13.6	15.97
Canidae	extinct	5.333	23.03
Tomarctus_hippophaga	extinct	13.6	15.97
Borophagus_parvus	extinct	4.9	10.3
Borophagus_secundus	extinct	4.9	10.3
Tomarctus_hippophaga	extinct	5.333	23.03
Borophaginae	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Cynarctus_galushai	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	13.6	15.97
Protomarctus_optatus	extinct	5.333	23.03
Cerdocyon_texanus	extinct	4.9	10.3
Borophaginae	extinct	10.3	13.6
Metalopex_macconnelli	extinct	10.3	13.6
Borophagus_secundus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Borophagus_parvus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Microtomarctus_conferta	extinct	13.6	15.97
Osbornodon_fricki	extinct	13.6	15.97
Cynarctoides_acridens	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Canis_edwardii	extinct	0.3	4.9
Canis_armbrusteri	extinct	0.3	4.9
Canis_latrans	extant	0.3	4.9
Canini	extinct	1.8	4.9
Canini	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canini	extinct	1.8	4.9
Canini	extinct	1.8	4.9
Canini	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Canidae	extinct	0.3	4.9
Chrysocyon_nearcticus	extinct	1.8	4.9
Urocyon_galushai	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Canis_thooides	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Borophagus	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Borophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_hilli	extinct	1.8	4.9
Cerdocyon_avius	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Caninae	extinct	2.588	3.6
Canini	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Theriodictis_floridanus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_hilli	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Canini	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Canis	extinct	1.8	4.9
Borophagus_hilli	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Urocyon_cinereoargenteus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Urocyon_progressus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Canis_ferox	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Borophagus_hilli	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Canidae	extinct	1.8	4.9
Canidae	extinct	0.3	4.9
Canidae	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Borophagus	extinct	1.8	4.9
Urocyon_galushai	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Vulpes_velox	extinct	1.8	4.9
Urocyon_galushai	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Eucyon_davisi	extinct	1.8	4.9
Borophagus_hilli	extinct	1.8	4.9
Canis_edwardii	extinct	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Urocyon	extinct	1.8	4.9
Canis	extinct	1.8	4.9
Vulpes	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Canis	extinct	1.8	4.9
Canis_rufus	extant	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Borophagus_diversidens	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Canis_rufus	extant	1.8	4.9
Canis	extinct	1.8	4.9
Canis_rufus	extant	1.8	4.9
Canis	extinct	1.8	4.9
Canis_latrans	extant	1.8	4.9
Urocyon_galushai	extinct	1.8	4.9
Canis	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis	extinct	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Vulpes_vulpes	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canidae	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_cedazoensis	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Urocyon_minicephalus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canis_lupus	extant	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_edwardii	extinct	1.8	4.9
Canis_edwardii	extinct	0.3	1.8
Canidae	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_lepophagus	extinct	1.8	4.9
Canis_latrans	extant	0.012	1.8
Urocyon	extinct	0.012	1.8
Canis_latrans	extant	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis	extinct	0.012	1.8
Canis_latrans	extant	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_lupus	extant	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Canis	extinct	0.126	0.781
Canis	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Urocyon_citrinus	extinct	1.8	4.9
Canis_edwardii	extinct	1.8	4.9
Urocyon	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_dirus	extinct	0.012	0.3
Canis_edwardii	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Canis_dirus	extinct	0.012	1.8
Canis_lupus	extant	0.3	1.8
Alopex_lagopus	extinct	0.3	1.8
Alopex_lagopus	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Vulpes_vulpes	extinct	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.012	0.3
Canis_latrans	extant	0.012	0.3
Canis_dirus	extinct	0.012	0.3
Canis_edwardii	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Xenocyon_texanus	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Urocyon	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis	extinct	0.3	1.8
Vulpes_vulpes	extinct	0.3	1.8
Canis_rufus	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_lupus	extant	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_armbrusteri	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Urocyon_cinereoargenteus	extinct	0.3	1.8
Vulpes_vulpes	extinct	0.3	1.8
Vulpes_velox	extinct	0.3	1.8
Xenocyon_lycaonoides	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_armbrusteri	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.012	0.3
Canis_lupus	extant	0.0117	0.126
Alopex_lagopus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Alopex_lagopus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Urocyon	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Cynarctus_crucidens	extinct	5.333	11.608
Canis_mesomelas	extant	0.781	1.806
Canis_mesomelas	extant	0.781	5.333
Canis_mesomelas	extant	0.781	5.333
Cerdocyon_thous	extinct	0	0.0117
Speothos_venaticus	extinct	0	0.0117
Canis_mesomelas	extant	0	0.0117
Canis_adustus	extant	0	0.0117
Lycaon_pictus	extinct	0	0.0117
Otocyon_megalotis	extinct	0	0.0117
Canis_aureus	extant	0	0.0117
Canis_mesomelas	extant	0	0.0117
Canis_adustus	extant	0	0.0117
Canis_mesomelas	extant	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	1.806	2.588
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	5.333
Canis	extinct	2.588	3.6
Canis	extinct	2.588	3.6
Canis_aureus	extant	0	2.588
Vulpes_vulpes	extinct	0	2.588
Canis_aureus	extant	0	2.588
Canis_anthus	extant	0	2.588
Vulpes_vulpes	extinct	0	2.588
Canis	extinct	0	2.588
Canis_aureus	extant	0	2.588
Canis_anthus	extant	0	2.588
Canis_aureus	extant	0.0117	2.588
Canis_aureus	extant	0	0.0117
Canis	extinct	0	0.0117
Canis	extinct	0.0117	2.588
Otocyon	extinct	0.0117	2.588
Lycaon	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis_mesomelas	extant	0.0117	2.588
Canis_mesomelas	extant	0.781	1.806
Canis	extinct	0	2.588
Canis	extinct	2.588	23.03
Vulpes	extinct	3.6	5.333
Canis	extinct	3.6	5.333
Vulpes	extinct	3.6	5.333
Canidae	extinct	3.6	5.333
Canidae	extinct	2.588	23.03
Canidae	extinct	5.333	7.246
Canidae	extinct	11.62	13.82
Canidae	extinct	2.588	5.333
Canis_mesomelas	extant	2.588	3.6
Canis_aureus	extant	0.0117	2.588
Lycaon	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.781	1.806
Canis_mesomelas	extant	1.806	2.588
Canidae	extinct	0.781	1.806
Canis_mesomelas	extant	0.781	2.588
Canis	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
Canis	extinct	0	0.0117
Vulpes_chama	extinct	0.0117	2.588
Canis	extinct	0	0.0117
Canis_aureus	extant	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Vulpes_chama	extinct	0	0.0117
Vulpes_chama	extinct	0	2.588
Canis	extinct	0	2.588
Canis_familiaris	extant	0	0.0117
Otocyon_megalotis	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
Canis_mesomelas	extant	0	0.0117
Canis	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
Canis	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
Canis_mesomelas	extant	0.0117	2.588
Canis_mesomelas	extant	0.0117	2.588
Canis_mesomelas	extant	0	0.0117
Canis_mesomelas	extant	0.0117	2.588
Lycaon_pictus	extinct	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Vulpes_chama	extinct	0	0.0117
Canis	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
Vulpes_chama	extinct	0	0.0117
